ngay_ban,san_pham,khu_vuc,so_cuoc_goi,thoi_gian_trung_binh,so_luong_ban,camera_truoc,ram,the_nho,dung_luong_pin,man_hinh_rong,don_gia
2018-09-26,Xiaomi Redmi Note 8,Bắc Ninh,361,158,7062,13,4,256,4000,6.3,3390000
2018-09-27,Xiaomi Redmi Note 8,Bắc Ninh,351,203,5711,13,4,256,4000,6.3,3390000
2018-09-28,Xiaomi Redmi Note 8,Bắc Ninh,332,127,6148,13,4,256,4000,6.3,3390000
2018-09-29,Xiaomi Redmi Note 8,Bắc Ninh,416,170,2844,13,4,256,4000,6.3,3390000
2018-09-30,Xiaomi Redmi Note 8,Bắc Ninh,363,235,7905,13,4,256,4000,6.3,3390000
2018-10-01,Xiaomi Redmi Note 8,Bắc Ninh,214,224,6794,13,4,256,4000,6.3,3390000
2018-10-02,Xiaomi Redmi Note 8,Bắc Ninh,395,266,7461,13,4,256,4000,6.3,3390000
2018-10-03,Xiaomi Redmi Note 8,Bắc Ninh,401,207,4575,13,4,256,4000,6.3,3390000
2018-10-04,Xiaomi Redmi Note 8,Bắc Ninh,125,209,5507,13,4,256,4000,6.3,3390000
2018-10-05,Xiaomi Redmi Note 8,Bắc Ninh,598,289,5311,13,4,256,4000,6.3,3390000
2018-10-06,Xiaomi Redmi Note 8,Bắc Ninh,318,106,4662,13,4,256,4000,6.3,3390000
2018-10-07,Xiaomi Redmi Note 8,Bắc Ninh,422,243,3979,13,4,256,4000,6.3,3390000
2018-10-08,Xiaomi Redmi Note 8,Bắc Ninh,207,102,3813,13,4,256,4000,6.3,3390000
2018-10-09,Xiaomi Redmi Note 8,Bắc Ninh,444,267,5775,13,4,256,4000,6.3,3390000
2018-10-10,Xiaomi Redmi Note 8,Bắc Ninh,116,114,8856,13,4,256,4000,6.3,3390000
2018-10-11,Xiaomi Redmi Note 8,Bắc Ninh,214,242,6986,13,4,256,4000,6.3,3390000
2018-10-12,Xiaomi Redmi Note 8,Bắc Ninh,273,160,4002,13,4,256,4000,6.3,3390000
2018-10-13,Xiaomi Redmi Note 8,Bắc Ninh,554,122,8319,13,4,256,4000,6.3,3390000
2018-10-14,Xiaomi Redmi Note 8,Bắc Ninh,496,231,7608,13,4,256,4000,6.3,3390000
2018-10-15,Xiaomi Redmi Note 8,Bắc Ninh,381,133,5648,13,4,256,4000,6.3,3390000
2018-10-16,Xiaomi Redmi Note 8,Bắc Ninh,498,138,2347,13,4,256,4000,6.3,3390000
2018-10-17,Xiaomi Redmi Note 8,Bắc Ninh,530,223,5671,13,4,256,4000,6.3,3390000
2018-10-18,Xiaomi Redmi Note 8,Bắc Ninh,217,274,7296,13,4,256,4000,6.3,3390000
2018-10-19,Xiaomi Redmi Note 8,Bắc Ninh,437,223,5997,13,4,256,4000,6.3,3390000
2018-10-20,Xiaomi Redmi Note 8,Bắc Ninh,335,102,8228,13,4,256,4000,6.3,3390000
2018-10-21,Xiaomi Redmi Note 8,Bắc Ninh,333,156,6942,13,4,256,4000,6.3,3390000
2018-10-22,Xiaomi Redmi Note 8,Bắc Ninh,214,146,2436,13,4,256,4000,6.3,3390000
2018-10-23,Xiaomi Redmi Note 8,Bắc Ninh,326,188,7151,13,4,256,4000,6.3,3390000
2018-10-24,Xiaomi Redmi Note 8,Bắc Ninh,480,197,5944,13,4,256,4000,6.3,3390000
2018-10-25,Xiaomi Redmi Note 8,Bắc Ninh,552,243,3129,13,4,256,4000,6.3,3390000
2018-10-26,Xiaomi Redmi Note 8,Bắc Ninh,167,150,7720,13,4,256,4000,6.3,3390000
2018-10-27,Xiaomi Redmi Note 8,Bắc Ninh,448,195,4272,13,4,256,4000,6.3,3390000
2018-10-28,Xiaomi Redmi Note 8,Bắc Ninh,240,293,5317,13,4,256,4000,6.3,3390000
2018-10-29,Xiaomi Redmi Note 8,Bắc Ninh,393,126,2954,13,4,256,4000,6.3,3390000
2018-10-30,Xiaomi Redmi Note 8,Bắc Ninh,504,138,7482,13,4,256,4000,6.3,3390000
2018-10-31,Xiaomi Redmi Note 8,Bắc Ninh,464,143,7783,13,4,256,4000,6.3,3390000
2018-11-01,Xiaomi Redmi Note 8,Bắc Ninh,341,179,7749,13,4,256,4000,6.3,3390000
2018-11-02,Xiaomi Redmi Note 8,Bắc Ninh,582,244,4590,13,4,256,4000,6.3,3390000
2018-11-03,Xiaomi Redmi Note 8,Bắc Ninh,287,189,6809,13,4,256,4000,6.3,3390000
2018-11-04,Xiaomi Redmi Note 8,Bắc Ninh,298,175,2106,13,4,256,4000,6.3,3390000
2018-11-05,Xiaomi Redmi Note 8,Bắc Ninh,307,220,4457,13,4,256,4000,6.3,3390000
2018-11-06,Xiaomi Redmi Note 8,Bắc Ninh,550,170,7394,13,4,256,4000,6.3,3390000
2018-11-07,Xiaomi Redmi Note 8,Bắc Ninh,105,267,3962,13,4,256,4000,6.3,3390000
2018-11-08,Xiaomi Redmi Note 8,Bắc Ninh,586,216,3234,13,4,256,4000,6.3,3390000
2018-11-09,Xiaomi Redmi Note 8,Bắc Ninh,271,157,5445,13,4,256,4000,6.3,3390000
2018-11-10,Xiaomi Redmi Note 8,Bắc Ninh,439,241,4794,13,4,256,4000,6.3,3390000
2018-11-11,Xiaomi Redmi Note 8,Bắc Ninh,222,267,6113,13,4,256,4000,6.3,3390000
2018-11-12,Xiaomi Redmi Note 8,Bắc Ninh,299,288,7784,13,4,256,4000,6.3,3390000
2018-11-13,Xiaomi Redmi Note 8,Bắc Ninh,225,105,8623,13,4,256,4000,6.3,3390000
2018-11-14,Xiaomi Redmi Note 8,Bắc Ninh,362,122,3965,13,4,256,4000,6.3,3390000
2018-11-15,Xiaomi Redmi Note 8,Bắc Ninh,486,271,6305,13,4,256,4000,6.3,3390000
2018-11-16,Xiaomi Redmi Note 8,Bắc Ninh,300,143,3784,13,4,256,4000,6.3,3390000
2018-11-17,Xiaomi Redmi Note 8,Bắc Ninh,460,211,5714,13,4,256,4000,6.3,3390000
2018-11-18,Xiaomi Redmi Note 8,Bắc Ninh,508,212,2127,13,4,256,4000,6.3,3390000
2018-11-19,Xiaomi Redmi Note 8,Bắc Ninh,426,275,5247,13,4,256,4000,6.3,3390000
2018-11-20,Xiaomi Redmi Note 8,Bắc Ninh,139,112,5588,13,4,256,4000,6.3,3390000
2018-11-21,Xiaomi Redmi Note 8,Bắc Ninh,408,157,8833,13,4,256,4000,6.3,3390000
2018-11-22,Xiaomi Redmi Note 8,Bắc Ninh,518,206,5580,13,4,256,4000,6.3,3390000
2018-11-23,Xiaomi Redmi Note 8,Bắc Ninh,453,101,5827,13,4,256,4000,6.3,3390000
2018-11-24,Xiaomi Redmi Note 8,Bắc Ninh,313,208,4748,13,4,256,4000,6.3,3390000
2018-11-25,Xiaomi Redmi Note 8,Bắc Ninh,494,205,6232,13,4,256,4000,6.3,3390000
2018-11-26,Xiaomi Redmi Note 8,Bắc Ninh,570,181,3554,13,4,256,4000,6.3,3390000
2018-11-27,Xiaomi Redmi Note 8,Bắc Ninh,597,138,4141,13,4,256,4000,6.3,3390000
2018-11-28,Xiaomi Redmi Note 8,Bắc Ninh,318,252,7276,13,4,256,4000,6.3,3390000
2018-11-29,Xiaomi Redmi Note 8,Bắc Ninh,169,201,5676,13,4,256,4000,6.3,3390000
2018-11-30,Xiaomi Redmi Note 8,Bắc Ninh,356,235,4570,13,4,256,4000,6.3,3390000
2018-12-01,Xiaomi Redmi Note 8,Bắc Ninh,570,149,2656,13,4,256,4000,6.3,3390000
2018-12-02,Xiaomi Redmi Note 8,Bắc Ninh,311,163,5463,13,4,256,4000,6.3,3390000
2018-12-03,Xiaomi Redmi Note 8,Bắc Ninh,589,169,3832,13,4,256,4000,6.3,3390000
2018-12-04,Xiaomi Redmi Note 8,Bắc Ninh,275,264,7401,13,4,256,4000,6.3,3390000
2018-12-05,Xiaomi Redmi Note 8,Bắc Ninh,485,245,3441,13,4,256,4000,6.3,3390000
2018-12-06,Xiaomi Redmi Note 8,Bắc Ninh,427,190,3865,13,4,256,4000,6.3,3390000
2018-12-07,Xiaomi Redmi Note 8,Bắc Ninh,120,117,4239,13,4,256,4000,6.3,3390000
2018-12-08,Xiaomi Redmi Note 8,Bắc Ninh,441,181,5848,13,4,256,4000,6.3,3390000
2018-12-09,Xiaomi Redmi Note 8,Bắc Ninh,560,280,4820,13,4,256,4000,6.3,3390000
2018-12-10,Xiaomi Redmi Note 8,Bắc Ninh,176,249,8540,13,4,256,4000,6.3,3390000
2018-12-11,Xiaomi Redmi Note 8,Bắc Ninh,547,130,6814,13,4,256,4000,6.3,3390000
2018-12-12,Xiaomi Redmi Note 8,Bắc Ninh,435,172,3037,13,4,256,4000,6.3,3390000
2018-12-13,Xiaomi Redmi Note 8,Bắc Ninh,584,218,3607,13,4,256,4000,6.3,3390000
2018-12-14,Xiaomi Redmi Note 8,Bắc Ninh,278,187,7342,13,4,256,4000,6.3,3390000
2018-12-15,Xiaomi Redmi Note 8,Bắc Ninh,144,296,6942,13,4,256,4000,6.3,3390000
2018-12-16,Xiaomi Redmi Note 8,Bắc Ninh,324,269,5589,13,4,256,4000,6.3,3390000
2018-12-17,Xiaomi Redmi Note 8,Bắc Ninh,289,285,7045,13,4,256,4000,6.3,3390000
2018-12-18,Xiaomi Redmi Note 8,Bắc Ninh,281,161,8022,13,4,256,4000,6.3,3390000
2018-12-19,Xiaomi Redmi Note 8,Bắc Ninh,221,267,6887,13,4,256,4000,6.3,3390000
2018-12-20,Xiaomi Redmi Note 8,Bắc Ninh,207,234,3628,13,4,256,4000,6.3,3390000
2018-12-21,Xiaomi Redmi Note 8,Bắc Ninh,560,163,7776,13,4,256,4000,6.3,3390000
2018-12-22,Xiaomi Redmi Note 8,Bắc Ninh,596,249,8794,13,4,256,4000,6.3,3390000
2018-12-23,Xiaomi Redmi Note 8,Bắc Ninh,388,212,4636,13,4,256,4000,6.3,3390000
2018-12-24,Xiaomi Redmi Note 8,Bắc Ninh,212,122,4390,13,4,256,4000,6.3,3390000
2018-12-25,Xiaomi Redmi Note 8,Bắc Ninh,477,271,8683,13,4,256,4000,6.3,3390000
2018-12-26,Xiaomi Redmi Note 8,Bắc Ninh,486,189,7544,13,4,256,4000,6.3,3390000
2018-12-27,Xiaomi Redmi Note 8,Bắc Ninh,218,108,4963,13,4,256,4000,6.3,3390000
2018-12-28,Xiaomi Redmi Note 8,Bắc Ninh,357,190,3288,13,4,256,4000,6.3,3390000
2018-12-29,Xiaomi Redmi Note 8,Bắc Ninh,488,218,4532,13,4,256,4000,6.3,3390000
2018-12-30,Xiaomi Redmi Note 8,Bắc Ninh,121,196,7001,13,4,256,4000,6.3,3390000
2018-12-31,Xiaomi Redmi Note 8,Bắc Ninh,177,201,4372,13,4,256,4000,6.3,3390000
2019-01-01,Xiaomi Redmi Note 8,Bắc Ninh,299,221,4246,13,4,256,4000,6.3,3390000
2019-01-02,Xiaomi Redmi Note 8,Bắc Ninh,233,157,2774,13,4,256,4000,6.3,3390000
2019-01-03,Xiaomi Redmi Note 8,Bắc Ninh,115,183,6428,13,4,256,4000,6.3,3390000
2019-01-04,Xiaomi Redmi Note 8,Bắc Ninh,106,109,5766,13,4,256,4000,6.3,3390000
2019-01-05,Xiaomi Redmi Note 8,Bắc Ninh,448,197,8459,13,4,256,4000,6.3,3390000
2019-01-06,Xiaomi Redmi Note 8,Bắc Ninh,588,180,3498,13,4,256,4000,6.3,3390000
2019-01-07,Xiaomi Redmi Note 8,Bắc Ninh,310,241,2883,13,4,256,4000,6.3,3390000
2019-01-08,Xiaomi Redmi Note 8,Bắc Ninh,271,188,2350,13,4,256,4000,6.3,3390000
2019-01-09,Xiaomi Redmi Note 8,Bắc Ninh,442,131,7911,13,4,256,4000,6.3,3390000
2019-01-10,Xiaomi Redmi Note 8,Bắc Ninh,469,180,6375,13,4,256,4000,6.3,3390000
2019-01-11,Xiaomi Redmi Note 8,Bắc Ninh,311,295,8927,13,4,256,4000,6.3,3390000
2019-01-12,Xiaomi Redmi Note 8,Bắc Ninh,426,148,5609,13,4,256,4000,6.3,3390000
2019-01-13,Xiaomi Redmi Note 8,Bắc Ninh,532,132,8216,13,4,256,4000,6.3,3390000
2019-01-14,Xiaomi Redmi Note 8,Bắc Ninh,432,201,7642,13,4,256,4000,6.3,3390000
2019-01-15,Xiaomi Redmi Note 8,Bắc Ninh,477,140,8455,13,4,256,4000,6.3,3390000
2019-01-16,Xiaomi Redmi Note 8,Bắc Ninh,138,148,6680,13,4,256,4000,6.3,3390000
2019-01-17,Xiaomi Redmi Note 8,Bắc Ninh,508,121,7333,13,4,256,4000,6.3,3390000
2019-01-18,Xiaomi Redmi Note 8,Bắc Ninh,484,231,3441,13,4,256,4000,6.3,3390000
2019-01-19,Xiaomi Redmi Note 8,Bắc Ninh,400,281,3962,13,4,256,4000,6.3,3390000
2018-03-29,Xiaomi Redmi Note 8,Bắc Ninh,367,179,2219,13,4,256,4000,6.3,3390000
2018-03-30,Xiaomi Redmi Note 8,Bắc Ninh,407,150,4009,13,4,256,4000,6.3,3390000
2018-03-31,Xiaomi Redmi Note 8,Bắc Ninh,375,257,6304,13,4,256,4000,6.3,3390000
2018-04-01,Xiaomi Redmi Note 8,Bắc Ninh,519,256,8723,13,4,256,4000,6.3,3390000
2018-04-02,Xiaomi Redmi Note 8,Bắc Ninh,592,295,5459,13,4,256,4000,6.3,3390000
2018-04-03,Xiaomi Redmi Note 8,Bắc Ninh,190,206,3580,13,4,256,4000,6.3,3390000
2018-04-04,Xiaomi Redmi Note 8,Bắc Ninh,489,144,8168,13,4,256,4000,6.3,3390000
2018-04-05,Xiaomi Redmi Note 8,Bắc Ninh,578,285,2936,13,4,256,4000,6.3,3390000
2018-04-06,Xiaomi Redmi Note 8,Bắc Ninh,348,134,6788,13,4,256,4000,6.3,3390000
2018-04-07,Xiaomi Redmi Note 8,Bắc Ninh,530,268,2106,13,4,256,4000,6.3,3390000
2018-04-08,Xiaomi Redmi Note 8,Bắc Ninh,253,100,4891,13,4,256,4000,6.3,3390000
2018-04-09,Xiaomi Redmi Note 8,Bắc Ninh,429,101,2383,13,4,256,4000,6.3,3390000
2018-04-10,Xiaomi Redmi Note 8,Bắc Ninh,212,281,7804,13,4,256,4000,6.3,3390000
2018-04-11,Xiaomi Redmi Note 8,Bắc Ninh,242,178,4679,13,4,256,4000,6.3,3390000
2018-04-12,Xiaomi Redmi Note 8,Bắc Ninh,127,147,4811,13,4,256,4000,6.3,3390000
2018-04-13,Xiaomi Redmi Note 8,Bắc Ninh,286,210,2884,13,4,256,4000,6.3,3390000
2018-04-14,Xiaomi Redmi Note 8,Bắc Ninh,353,106,2316,13,4,256,4000,6.3,3390000
2018-04-15,Xiaomi Redmi Note 8,Bắc Ninh,184,149,6778,13,4,256,4000,6.3,3390000
2018-04-16,Xiaomi Redmi Note 8,Bắc Ninh,111,273,3775,13,4,256,4000,6.3,3390000
2018-04-17,Xiaomi Redmi Note 8,Bắc Ninh,104,289,2346,13,4,256,4000,6.3,3390000
2018-04-18,Xiaomi Redmi Note 8,Bắc Ninh,413,120,5493,13,4,256,4000,6.3,3390000
2018-04-19,Xiaomi Redmi Note 8,Bắc Ninh,594,140,6078,13,4,256,4000,6.3,3390000
2018-04-20,Xiaomi Redmi Note 8,Bắc Ninh,278,114,7550,13,4,256,4000,6.3,3390000
2018-04-21,Xiaomi Redmi Note 8,Bắc Ninh,110,202,8236,13,4,256,4000,6.3,3390000
2018-04-22,Xiaomi Redmi Note 8,Bắc Ninh,467,139,3491,13,4,256,4000,6.3,3390000
2018-04-23,Xiaomi Redmi Note 8,Bắc Ninh,342,171,2200,13,4,256,4000,6.3,3390000
2018-04-24,Xiaomi Redmi Note 8,Bắc Ninh,191,183,4946,13,4,256,4000,6.3,3390000
2018-04-25,Xiaomi Redmi Note 8,Bắc Ninh,140,138,5100,13,4,256,4000,6.3,3390000
2018-04-26,Xiaomi Redmi Note 8,Bắc Ninh,375,192,5367,13,4,256,4000,6.3,3390000
2018-04-27,Xiaomi Redmi Note 8,Bắc Ninh,297,156,6507,13,4,256,4000,6.3,3390000
2018-04-28,Xiaomi Redmi Note 8,Bắc Ninh,253,129,6968,13,4,256,4000,6.3,3390000
2018-04-29,Xiaomi Redmi Note 8,Bắc Ninh,466,201,5724,13,4,256,4000,6.3,3390000
2018-04-30,Xiaomi Redmi Note 8,Bắc Ninh,357,265,8542,13,4,256,4000,6.3,3390000
2018-05-01,Xiaomi Redmi Note 8,Bắc Ninh,161,278,2821,13,4,256,4000,6.3,3390000
2018-05-02,Xiaomi Redmi Note 8,Bắc Ninh,114,137,5851,13,4,256,4000,6.3,3390000
2018-05-03,Xiaomi Redmi Note 8,Bắc Ninh,230,236,8031,13,4,256,4000,6.3,3390000
2018-05-04,Xiaomi Redmi Note 8,Bắc Ninh,358,118,4032,13,4,256,4000,6.3,3390000
2018-05-05,Xiaomi Redmi Note 8,Bắc Ninh,379,150,7604,13,4,256,4000,6.3,3390000
2018-05-06,Xiaomi Redmi Note 8,Bắc Ninh,306,139,6102,13,4,256,4000,6.3,3390000
2018-05-07,Xiaomi Redmi Note 8,Bắc Ninh,442,145,4140,13,4,256,4000,6.3,3390000
2018-05-08,Xiaomi Redmi Note 8,Bắc Ninh,248,242,2877,13,4,256,4000,6.3,3390000
2018-05-09,Xiaomi Redmi Note 8,Bắc Ninh,569,157,4052,13,4,256,4000,6.3,3390000
2018-05-10,Xiaomi Redmi Note 8,Bắc Ninh,515,251,3059,13,4,256,4000,6.3,3390000
2018-05-11,Xiaomi Redmi Note 8,Bắc Ninh,489,146,4735,13,4,256,4000,6.3,3390000
2018-05-12,Xiaomi Redmi Note 8,Bắc Ninh,394,166,6518,13,4,256,4000,6.3,3390000
2018-05-13,Xiaomi Redmi Note 8,Bắc Ninh,531,201,2924,13,4,256,4000,6.3,3390000
2018-05-14,Xiaomi Redmi Note 8,Bắc Ninh,225,130,6060,13,4,256,4000,6.3,3390000
2018-05-15,Xiaomi Redmi Note 8,Bắc Ninh,122,282,7880,13,4,256,4000,6.3,3390000
2018-05-16,Xiaomi Redmi Note 8,Bắc Ninh,439,277,8656,13,4,256,4000,6.3,3390000
2018-05-17,Xiaomi Redmi Note 8,Bắc Ninh,565,199,4039,13,4,256,4000,6.3,3390000
2018-05-18,Xiaomi Redmi Note 8,Bắc Ninh,303,228,6554,13,4,256,4000,6.3,3390000
2018-05-19,Xiaomi Redmi Note 8,Bắc Ninh,491,124,2558,13,4,256,4000,6.3,3390000
2018-05-20,Xiaomi Redmi Note 8,Bắc Ninh,106,200,6006,13,4,256,4000,6.3,3390000
2018-05-21,Xiaomi Redmi Note 8,Bắc Ninh,459,175,6998,13,4,256,4000,6.3,3390000
2018-05-22,Xiaomi Redmi Note 8,Bắc Ninh,333,151,6947,13,4,256,4000,6.3,3390000
2018-05-23,Xiaomi Redmi Note 8,Bắc Ninh,315,182,8356,13,4,256,4000,6.3,3390000
2018-05-24,Xiaomi Redmi Note 8,Bắc Ninh,104,252,8801,13,4,256,4000,6.3,3390000
2018-05-25,Xiaomi Redmi Note 8,Bắc Ninh,300,126,8078,13,4,256,4000,6.3,3390000
2018-05-26,Xiaomi Redmi Note 8,Bắc Ninh,536,109,5888,13,4,256,4000,6.3,3390000
2018-05-27,Xiaomi Redmi Note 8,Bắc Ninh,272,100,6123,13,4,256,4000,6.3,3390000
2018-05-28,Xiaomi Redmi Note 8,Bắc Ninh,282,102,8925,13,4,256,4000,6.3,3390000
2018-05-29,Xiaomi Redmi Note 8,Bắc Ninh,555,260,2596,13,4,256,4000,6.3,3390000
2018-05-30,Xiaomi Redmi Note 8,Bắc Ninh,350,161,4591,13,4,256,4000,6.3,3390000
2018-05-31,Xiaomi Redmi Note 8,Bắc Ninh,496,237,8464,13,4,256,4000,6.3,3390000
2018-06-01,Xiaomi Redmi Note 8,Bắc Ninh,309,140,6341,13,4,256,4000,6.3,3390000
2018-06-02,Xiaomi Redmi Note 8,Bắc Ninh,535,187,5260,13,4,256,4000,6.3,3390000
2018-06-03,Xiaomi Redmi Note 8,Bắc Ninh,388,144,2024,13,4,256,4000,6.3,3390000
2018-06-04,Xiaomi Redmi Note 8,Bắc Ninh,497,262,4121,13,4,256,4000,6.3,3390000
2018-06-05,Xiaomi Redmi Note 8,Bắc Ninh,175,227,3404,13,4,256,4000,6.3,3390000
2018-06-06,Xiaomi Redmi Note 8,Bắc Ninh,231,185,4455,13,4,256,4000,6.3,3390000
2018-06-07,Xiaomi Redmi Note 8,Bắc Ninh,412,296,4003,13,4,256,4000,6.3,3390000
2018-06-08,Xiaomi Redmi Note 8,Bắc Ninh,143,172,5163,13,4,256,4000,6.3,3390000
2018-06-09,Xiaomi Redmi Note 8,Bắc Ninh,565,108,7720,13,4,256,4000,6.3,3390000
2018-06-10,Xiaomi Redmi Note 8,Bắc Ninh,278,249,8301,13,4,256,4000,6.3,3390000
2018-06-11,Xiaomi Redmi Note 8,Bắc Ninh,291,151,5246,13,4,256,4000,6.3,3390000
2018-06-12,Xiaomi Redmi Note 8,Bắc Ninh,321,135,5783,13,4,256,4000,6.3,3390000
2018-06-13,Xiaomi Redmi Note 8,Bắc Ninh,242,215,3053,13,4,256,4000,6.3,3390000
2018-06-14,Xiaomi Redmi Note 8,Bắc Ninh,548,141,8945,13,4,256,4000,6.3,3390000
2018-06-15,Xiaomi Redmi Note 8,Bắc Ninh,139,203,4374,13,4,256,4000,6.3,3390000
2018-06-16,Xiaomi Redmi Note 8,Bắc Ninh,527,235,8873,13,4,256,4000,6.3,3390000
2018-06-17,Xiaomi Redmi Note 8,Bắc Ninh,304,228,4210,13,4,256,4000,6.3,3390000
2018-06-18,Xiaomi Redmi Note 8,Bắc Ninh,287,284,2315,13,4,256,4000,6.3,3390000
2018-06-19,Xiaomi Redmi Note 8,Bắc Ninh,499,256,2086,13,4,256,4000,6.3,3390000
2018-06-20,Xiaomi Redmi Note 8,Bắc Ninh,205,100,4204,13,4,256,4000,6.3,3390000
2018-06-21,Xiaomi Redmi Note 8,Bắc Ninh,442,107,8073,13,4,256,4000,6.3,3390000
2018-06-22,Xiaomi Redmi Note 8,Bắc Ninh,415,215,7896,13,4,256,4000,6.3,3390000
2018-06-23,Xiaomi Redmi Note 8,Bắc Ninh,325,279,8111,13,4,256,4000,6.3,3390000
2018-06-24,Xiaomi Redmi Note 8,Bắc Ninh,115,206,5625,13,4,256,4000,6.3,3390000
2018-06-25,Xiaomi Redmi Note 8,Bắc Ninh,182,244,5179,13,4,256,4000,6.3,3390000
2018-06-26,Xiaomi Redmi Note 8,Bắc Ninh,240,247,2104,13,4,256,4000,6.3,3390000
2018-06-27,Xiaomi Redmi Note 8,Bắc Ninh,544,156,4740,13,4,256,4000,6.3,3390000
2018-06-28,Xiaomi Redmi Note 8,Bắc Ninh,303,288,8256,13,4,256,4000,6.3,3390000
2018-06-29,Xiaomi Redmi Note 8,Bắc Ninh,465,298,4956,13,4,256,4000,6.3,3390000
2018-06-30,Xiaomi Redmi Note 8,Bắc Ninh,118,290,7660,13,4,256,4000,6.3,3390000
2018-07-01,Xiaomi Redmi Note 8,Bắc Ninh,129,108,5160,13,4,256,4000,6.3,3390000
2018-07-02,Xiaomi Redmi Note 8,Bắc Ninh,293,164,7901,13,4,256,4000,6.3,3390000
2018-07-03,Xiaomi Redmi Note 8,Bắc Ninh,211,208,6206,13,4,256,4000,6.3,3390000
2018-07-04,Xiaomi Redmi Note 8,Bắc Ninh,150,266,8163,13,4,256,4000,6.3,3390000
2018-07-05,Xiaomi Redmi Note 8,Bắc Ninh,320,195,4753,13,4,256,4000,6.3,3390000
2018-07-06,Xiaomi Redmi Note 8,Bắc Ninh,281,281,3322,13,4,256,4000,6.3,3390000
2018-07-07,Xiaomi Redmi Note 8,Bắc Ninh,161,135,6087,13,4,256,4000,6.3,3390000
2018-07-08,Xiaomi Redmi Note 8,Bắc Ninh,480,121,6022,13,4,256,4000,6.3,3390000
2018-07-09,Xiaomi Redmi Note 8,Bắc Ninh,496,226,6430,13,4,256,4000,6.3,3390000
2018-07-10,Xiaomi Redmi Note 8,Bắc Ninh,575,110,8732,13,4,256,4000,6.3,3390000
2018-07-11,Xiaomi Redmi Note 8,Bắc Ninh,343,285,2265,13,4,256,4000,6.3,3390000
2018-07-12,Xiaomi Redmi Note 8,Bắc Ninh,123,210,5746,13,4,256,4000,6.3,3390000
2018-07-13,Xiaomi Redmi Note 8,Bắc Ninh,359,114,6100,13,4,256,4000,6.3,3390000
2018-07-14,Xiaomi Redmi Note 8,Bắc Ninh,128,172,2306,13,4,256,4000,6.3,3390000
2018-07-15,Xiaomi Redmi Note 8,Bắc Ninh,233,237,4993,13,4,256,4000,6.3,3390000
2018-07-16,Xiaomi Redmi Note 8,Bắc Ninh,255,134,2256,13,4,256,4000,6.3,3390000
2018-07-17,Xiaomi Redmi Note 8,Bắc Ninh,173,172,7080,13,4,256,4000,6.3,3390000
2018-07-18,Xiaomi Redmi Note 8,Bắc Ninh,454,266,2171,13,4,256,4000,6.3,3390000
2018-07-19,Xiaomi Redmi Note 8,Bắc Ninh,489,289,5979,13,4,256,4000,6.3,3390000
2018-07-20,Xiaomi Redmi Note 8,Bắc Ninh,115,168,7077,13,4,256,4000,6.3,3390000
2018-07-21,Xiaomi Redmi Note 8,Bắc Ninh,319,103,8998,13,4,256,4000,6.3,3390000
2018-07-22,Xiaomi Redmi Note 8,Bắc Ninh,320,128,8132,13,4,256,4000,6.3,3390000
2018-07-23,Xiaomi Redmi Note 8,Bắc Ninh,228,109,8945,13,4,256,4000,6.3,3390000
2018-07-24,Xiaomi Redmi Note 8,Bắc Ninh,187,190,3672,13,4,256,4000,6.3,3390000
2018-07-25,Xiaomi Redmi Note 8,Bắc Ninh,339,281,7364,13,4,256,4000,6.3,3390000
2018-07-26,Xiaomi Redmi Note 8,Bắc Ninh,257,111,7572,13,4,256,4000,6.3,3390000
2018-07-27,Xiaomi Redmi Note 8,Bắc Ninh,305,231,4512,13,4,256,4000,6.3,3390000
2018-07-28,Xiaomi Redmi Note 8,Bắc Ninh,243,229,8588,13,4,256,4000,6.3,3390000
2018-07-29,Xiaomi Redmi Note 8,Bắc Ninh,467,176,2052,13,4,256,4000,6.3,3390000
2018-07-30,Xiaomi Redmi Note 8,Bắc Ninh,192,270,7323,13,4,256,4000,6.3,3390000
2018-07-31,Xiaomi Redmi Note 8,Bắc Ninh,428,179,3557,13,4,256,4000,6.3,3390000
2018-08-01,Xiaomi Redmi Note 8,Bắc Ninh,340,197,6059,13,4,256,4000,6.3,3390000
2018-08-02,Xiaomi Redmi Note 8,Bắc Ninh,365,114,3913,13,4,256,4000,6.3,3390000
2018-08-03,Xiaomi Redmi Note 8,Bắc Ninh,319,230,4349,13,4,256,4000,6.3,3390000
2018-08-04,Xiaomi Redmi Note 8,Bắc Ninh,540,126,3684,13,4,256,4000,6.3,3390000
2018-08-05,Xiaomi Redmi Note 8,Bắc Ninh,494,211,4340,13,4,256,4000,6.3,3390000
2018-08-06,Xiaomi Redmi Note 8,Bắc Ninh,485,289,2115,13,4,256,4000,6.3,3390000
2018-08-07,Xiaomi Redmi Note 8,Bắc Ninh,288,241,6639,13,4,256,4000,6.3,3390000
2018-08-08,Xiaomi Redmi Note 8,Bắc Ninh,209,220,5934,13,4,256,4000,6.3,3390000
2018-08-09,Xiaomi Redmi Note 8,Bắc Ninh,158,283,7878,13,4,256,4000,6.3,3390000
2018-08-10,Xiaomi Redmi Note 8,Bắc Ninh,301,234,8937,13,4,256,4000,6.3,3390000
2018-08-11,Xiaomi Redmi Note 8,Bắc Ninh,327,256,3934,13,4,256,4000,6.3,3390000
